not_converge,unstable_loss,nan_loss,test_not_well,test_turn_bad,sc_accuracy,died_relu,vanish_gradient,explode_gradient,nan_gradient,large_weight,nan_weight,weight_change_little,decrease_acc,increase_loss,cons_mean_weight,cons_std_weight,nan_acc,loss,accuracy,val_loss,val_accuracy
False,False,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.3858550786972046,0.53333336,1.2954179048538208,0.5666666626930237

False,True,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.2649435997009277,0.48666668,0.692349910736084,0.6933333277702332

False,True,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.0196202993392944,0.56,0.8266188502311707,0.653333306312561

False,True,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,1.0144469738006592,0.58,0.822551965713501,0.6666666865348816

False,True,0,0,0,False,False,False,False,False,0,False,0,0,0,0,0,0,0.954683244228363,0.62,0.8166741132736206,0.6600000262260437

